link_to_country,country,fips,continent,include?,city,lat,long,rank_within_country,link_to_city,population_city
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Macouria,4.912,-52.374,6,http://www.geonames.org/3381117/macouria.html,8773
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Mana,5.668,-53.778,7,http://www.geonames.org/3381041/mana.html,5885
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Apatou,5.155,-54.343,8,http://www.geonames.org/3382527/apatou.html,4752
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Grand-Santi,4.273,-54.381,9,http://www.geonames.org/3381538/grand-santi.html,3941
http://www.geonames.org/GF/largest-cities-in-french-guiana.html,French Guiana,FG,SA,,Sinnamary,5.377,-52.957,10,http://www.geonames.org/3380290/sinnamary.html,3180
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Faaa,-17.55,-149.6,1,http://www.geonames.org/4034561/faaa.html,29851
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Papeete,-17.537,-149.566,2,http://www.geonames.org/4033936/papeete.html,26357
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Punaauia,-17.633,-149.6,3,http://www.geonames.org/4033779/punaauia.html,25750
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Pirae,-17.517,-149.533,4,http://www.geonames.org/4033838/pirae.html,14475
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Mahina,-17.506,-149.489,5,http://www.geonames.org/4034307/mahina.html,14369
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Paea,-17.683,-149.583,6,http://www.geonames.org/4034005/paea.html,12084
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Papao,-17.75,-149.55,7,http://www.geonames.org/4033951/papao.html,10360
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Arue,-17.517,-149.5,8,http://www.geonames.org/4034636/arue.html,9458
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Afaahiti,-17.75,-149.283,9,http://www.geonames.org/4034745/afaahiti.html,5186
http://www.geonames.org/PF/largest-cities-in-french-polynesia.html,French Polynesia,FP,OC,,Vaitape,-16.507,-151.749,10,http://www.geonames.org/4033077/vaitape.html,4927
http://www.geonames.org/TF/largest-cities-in-french-southern-territories.html,French Southern Territories,FS,AN,,Port-aux-Français,-49.35,70.217,1,http://www.geonames.org/1546102/port-aux-francais.html,45
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Libreville,0.392,9.454,1,http://www.geonames.org/2399697/libreville.html,578156
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Port-Gentil,-0.719,8.782,2,http://www.geonames.org/2396518/port-gentil.html,109163
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Franceville,-1.633,13.584,3,http://www.geonames.org/2400555/franceville.html,42967
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Oyem,1.6,11.579,4,http://www.geonames.org/2396646/oyem.html,30870
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Moanda,-1.567,13.199,5,http://www.geonames.org/2398269/moanda.html,30151
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Mouila,-1.868,11.056,6,http://www.geonames.org/2398073/mouila.html,22469
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Lambaréné,-0.7,10.241,7,http://www.geonames.org/2399888/lambarene.html,20714
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Tchibanga,-2.933,10.982,8,http://www.geonames.org/2396253/tchibanga.html,19365
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Koulamoutou,-1.13,12.474,9,http://www.geonames.org/2399959/koulamoutou.html,16222
http://www.geonames.org/GA/largest-cities-in-gabon.html,Gabon,GB,AF,,Makokou,0.574,12.864,10,http://www.geonames.org/2399371/makokou.html,13571
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Brikama,13.271,-16.649,1,http://www.geonames.org/2413753/brikama.html,77700
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Bakau,13.478,-16.682,2,http://www.geonames.org/2413920/bakau.html,43098
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Banjul,13.453,-16.578,3,http://www.geonames.org/2413876/banjul.html,34589
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Farafenni,13.567,-15.6,4,http://www.geonames.org/2413515/farafenni.html,29867
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Lamin,13.352,-16.434,5,http://www.geonames.org/2412749/lamin.html,24797
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Sukuta,13.41,-16.708,6,http://www.geonames.org/2411880/sukuta.html,15131
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Basse Santa Su,13.31,-14.214,7,http://www.geonames.org/2413818/basse-santa-su.html,14380
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Gunjur,13.202,-16.734,8,http://www.geonames.org/2413419/gunjur.html,14088
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Soma,13.433,-15.533,9,http://www.geonames.org/2411905/soma.html,9869
http://www.geonames.org/GM/largest-cities-in-gambia.html,Gambia,GA,AF,,Sabi,13.233,-14.2,10,http://www.geonames.org/2412248/sabi.html,7738
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,Tbilisi,41.694,44.834,1,http://www.geonames.org/611717/tbilisi.html,1049498
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,Kutaisi,42.268,42.695,2,http://www.geonames.org/613607/kutaisi.html,178338
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,Batumi,41.642,41.634,3,http://www.geonames.org/615532/batumi.html,121806
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,Sukhumi,43.007,40.989,4,http://www.geonames.org/611847/sokhumi.html,81546
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,Zugdidi,42.509,41.871,5,http://www.geonames.org/610824/zugdidi.html,73006
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,Rustavi,41.549,44.993,6,http://www.geonames.org/612287/rust-avi.html,50000
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,P’ot’i,42.146,41.672,7,http://www.geonames.org/612366/p-ot-i.html,47149
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,Gori,41.984,44.116,8,http://www.geonames.org/614455/gori.html,46676
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,Ts'khinvali,42.228,43.969,9,http://www.geonames.org/611403/ts-khinvali.html,30000
http://www.geonames.org/GE/largest-cities-in-georgia.html,Georgia,GG,AS,,Samtredia,42.154,42.335,10,http://www.geonames.org/612126/samtredia.html,28748
http://www.geonames.org/DE/largest-cities-in-germany.html,Germany,GM,EU,,Cologne,50.933,6.95,4,http://www.geonames.org/2886242/koeln.html,963395
http://www.geonames.org/DE/largest-cities-in-germany.html,Germany,GM,EU,,Essen,51.457,7.012,6,http://www.geonames.org/2928810/essen.html,593085
http://www.geonames.org/DE/largest-cities-in-germany.html,Germany,GM,EU,,Stuttgart,48.782,9.177,7,http://www.geonames.org/2825297/stuttgart.html,589793
http://www.geonames.org/DE/largest-cities-in-germany.html,Germany,GM,EU,,Dortmund,51.515,7.466,8,http://www.geonames.org/2935517/dortmund.html,588462
http://www.geonames.org/DE/largest-cities-in-germany.html,Germany,GM,EU,,Dusseldorf,51.222,6.776,9,http://www.geonames.org/2934246/duesseldorf.html,573057
http://www.geonames.org/DE/largest-cities-in-germany.html,Germany,GM,EU,,Bremen,53.075,8.808,10,http://www.geonames.org/2944388/bremen.html,546501
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Accra,5.556,-0.197,1,http://www.geonames.org/2306104/accra.html,1963264
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Kumasi,6.688,-1.624,2,http://www.geonames.org/2298890/kumasi.html,1468609
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Tamale,9.401,-0.839,3,http://www.geonames.org/2294877/tamale.html,360579
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Takoradi,4.884,-1.755,4,http://www.geonames.org/2294915/takoradi.html,232919
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Achiaman,5.7,-0.333,5,http://www.geonames.org/2306079/achiaman.html,202932
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Tema,5.67,-0.017,6,http://www.geonames.org/2294700/tema.html,155782
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Teshie,5.584,-0.107,7,http://www.geonames.org/2294665/teshi-old-town.html,144013
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Cape Coast,5.105,-1.247,8,http://www.geonames.org/2302357/cape-coast.html,143015
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Sekondi-Takoradi,4.934,-1.714,9,http://www.geonames.org/2295458/sekondi-takoradi.html,138872
http://www.geonames.org/GH/largest-cities-in-ghana.html,Ghana,GH,AF,,Obuasi,6.206,-1.662,10,http://www.geonames.org/2296606/obuasi.html,137856
http://www.geonames.org/GI/largest-cities-in-gibraltar.html,Gibraltar,GI,EU,,Gibraltar,36.145,-5.353,1,http://www.geonames.org/2411585/gibraltar.html,26544
http://www.geonames.org/GR/largest-cities-in-greece.html,Greece,GR,EU,,Thessaloniki,40.644,22.931,2,http://www.geonames.org/734077/thessaloniki.html,354290
http://www.geonames.org/GR/largest-cities-in-greece.html,Greece,GR,EU,,Pátrai,38.244,21.734,3,http://www.geonames.org/255683/patra.html,168034
http://www.geonames.org/GR/largest-cities-in-greece.html,Greece,GR,EU,,Piraeus,37.947,23.637,4,http://www.geonames.org/255274/piraeus.html,163688
http://www.geonames.org/GR/largest-cities-in-greece.html,Greece,GR,EU,,Larissa,39.637,22.418,5,http://www.geonames.org/258576/larisa.html,144651
http://www.geonames.org/GR/largest-cities-in-greece.html,Greece,GR,EU,,Peristeri,38.015,23.692,6,http://www.geonames.org/255524/peristeri.html,139981
http://www.geonames.org/GR/largest-cities-in-greece.html,Greece,GR,EU,,Heraklion,35.328,25.143,7,http://www.geonames.org/261745/irakleion.html,137154
http://www.geonames.org/GR/largest-cities-in-greece.html,Greece,GR,EU,,Kallithea,37.95,23.7,8,http://www.geonames.org/261414/kallithea.html,100641
http://www.geonames.org/GR/largest-cities-in-greece.html,Greece,GR,EU,,Acharnes,38.083,23.733,9,http://www.geonames.org/265488/acharnes.html,99346
http://www.geonames.org/GR/largest-cities-in-greece.html,Greece,GR,EU,,Kalamaria,40.583,22.95,10,http://www.geonames.org/736083/kalamaria.html,91617
http://www.geonames.org/GL/largest-cities-in-greenland.html,Greenland,GL,NA,,Sisimiut,66.939,-53.673,2,http://www.geonames.org/3419842/sisimiut.html,5227
http://www.geonames.org/GL/largest-cities-in-greenland.html,Greenland,GL,NA,,Ilulissat,69.217,-51.1,3,http://www.geonames.org/3423146/ilulissat.html,4413
http://www.geonames.org/GL/largest-cities-in-greenland.html,Greenland,GL,NA,,Qaqortoq,60.717,-46.033,4,http://www.geonames.org/3420846/qaqortoq.html,3224
http://www.geonames.org/GL/largest-cities-in-greenland.html,Greenland,GL,NA,,Aasiaat,68.71,-52.87,5,http://www.geonames.org/3424901/aasiaat.html,3005
http://www.geonames.org/GL/largest-cities-in-greenland.html,Greenland,GL,NA,,Maniitsoq,65.417,-52.9,6,http://www.geonames.org/3421982/maniitsoq.html,2866
http://www.geonames.org/GL/largest-cities-in-greenland.html,Greenland,GL,NA,,Paamiut,61.994,-49.668,7,http://www.geonames.org/3421193/paamiut.html,1862
http://www.geonames.org/GL/largest-cities-in-greenland.html,Greenland,GL,NA,,Tasiilaq,65.615,-37.637,8,http://www.geonames.org/3424607/tasiilaq.html,1829
http://www.geonames.org/GL/largest-cities-in-greenland.html,Greenland,GL,NA,,Narsaq,60.915,-46.053,9,http://www.geonames.org/3421719/narsaq.html,1633
http://www.geonames.org/GL/largest-cities-in-greenland.html,Greenland,GL,NA,,Nanortalik,60.143,-45.237,10,http://www.geonames.org/3421765/nanortalik.html,1509
http://www.geonames.org/GD/largest-cities-in-grenada.html,Grenada,GJ,NA,,St. George's,12.056,-61.748,1,http://www.geonames.org/3579925/saint-george-s.html,7500
http://www.geonames.org/GD/largest-cities-in-grenada.html,Grenada,GJ,NA,,Gouyave,12.165,-61.73,2,http://www.geonames.org/3580279/gouyave.html,3378
http://www.geonames.org/GD/largest-cities-in-grenada.html,Grenada,GJ,NA,,Grenville,12.123,-61.625,3,http://www.geonames.org/3580236/grenville.html,2476
http://www.geonames.org/GD/largest-cities-in-grenada.html,Grenada,GJ,NA,,Victoria,12.19,-61.707,4,http://www.geonames.org/3579833/victoria.html,2256
http://www.geonames.org/GD/largest-cities-in-grenada.html,Grenada,GJ,NA,,Saint David’s,12.049,-61.669,5,http://www.geonames.org/3579931/saint-david-s.html,1321
http://www.geonames.org/GD/largest-cities-in-grenada.html,Grenada,GJ,NA,,Sauteurs,12.218,-61.639,6,http://www.geonames.org/3579891/sauteurs.html,1320
http://www.geonames.org/GD/largest-cities-in-grenada.html,Grenada,GJ,NA,,Hillsborough,12.483,-61.456,7,http://www.geonames.org/3580215/hillsborough.html,1000
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Les Abymes,16.271,-61.505,1,http://www.geonames.org/3578959/les-abymes.html,63058
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Baie-Mahault,16.267,-61.585,2,http://www.geonames.org/3579767/baie-mahault.html,30551
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Le Gosier,16.207,-61.493,3,http://www.geonames.org/3578978/le-gosier.html,28698
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Petit-Bourg,16.191,-61.592,4,http://www.geonames.org/3578682/petit-bourg.html,24994
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Sainte-Anne,16.226,-61.379,5,http://www.geonames.org/3578466/sainte-anne.html,22859
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Le Moule,16.333,-61.347,6,http://www.geonames.org/3578967/le-moule.html,22692
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Sainte-Rose,16.332,-61.698,7,http://www.geonames.org/3578447/sainte-rose.html,20192
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Capesterre-Belle-Eau,16.043,-61.566,8,http://www.geonames.org/3579585/capesterre-belle-eau.html,19821
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Pointe-à-Pitre,16.241,-61.536,9,http://www.geonames.org/3578599/pointe-a-pitre.html,18264
http://www.geonames.org/GP/largest-cities-in-guadeloupe.html,Guadeloupe,GP,NA,,Lamentin,16.271,-61.631,10,http://www.geonames.org/3579023/lamentin.html,14891
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Dededo Village,13.518,144.839,1,http://www.geonames.org/4043909/dededo-village.html,44943
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Yigo Village,13.536,144.889,2,http://www.geonames.org/4038794/yigo-village.html,20539
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Tamuning-Tumon-Harmon Village,13.488,144.781,3,http://www.geonames.org/4038659/tamuning-tumon-harmon-village.html,19685
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Mangilao Village,13.448,144.801,4,http://www.geonames.org/7268049/mangilao-village.html,15191
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Barrigada Village,13.469,144.799,5,http://www.geonames.org/4043656/barrigada-village.html,8875
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Santa Rita,13.386,144.672,6,http://www.geonames.org/4038554/santa-rita-village.html,7500
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Mongmong-Toto-Maite Village,13.469,144.782,7,http://www.geonames.org/7873866/mongmong-toto-maite-village.html,6825
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Chalan Pago-Ordot Village,13.447,144.759,8,http://www.geonames.org/4043615/chalan-pago-ordot-village.html,6822
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Yona Village,13.41,144.777,9,http://www.geonames.org/4038809/yona-village.html,6484
http://www.geonames.org/GU/largest-cities-in-guam.html,Guam,GQ,OC,,Agat Village,13.389,144.659,10,http://www.geonames.org/4043804/agat-village.html,5656
http://www.geonames.org/GT/largest-cities-in-guatemala.html,Guatemala,GT,NA,,Mixco,14.633,-90.606,2,http://www.geonames.org/3592519/mixco.html,473080
http://www.geonames.org/GT/largest-cities-in-guatemala.html,Guatemala,GT,NA,,Villa Nueva,14.527,-90.588,3,http://www.geonames.org/3587902/villa-nueva.html,406830
http://www.geonames.org/GT/largest-cities-in-guatemala.html,Guatemala,GT,NA,,Petapa,14.503,-90.552,4,http://www.geonames.org/3591415/petapa.html,141455
http://www.geonames.org/GT/largest-cities-in-guatemala.html,Guatemala,GT,NA,,San Juan Sacatepéquez,14.719,-90.644,5,http://www.geonames.org/3589885/san-juan-sacatepequez.html,136886
http://www.geonames.org/GT/largest-cities-in-guatemala.html,Guatemala,GT,NA,,Quetzaltenango,14.835,-91.518,6,http://www.geonames.org/3590979/quetzaltenango.html,132230
http://www.geonames.org/GT/largest-cities-in-guatemala.html,Guatemala,GT,NA,,Villa Canales,14.481,-90.532,7,http://www.geonames.org/3587923/villa-canales.html,122194
http://www.geonames.org/GT/largest-cities-in-guatemala.html,Guatemala,GT,NA,,Escuintla,14.305,-90.785,8,http://www.geonames.org/3595803/escuintla.html,103165
http://www.geonames.org/GT/largest-cities-in-guatemala.html,Guatemala,GT,NA,,Chinautla,14.708,-90.499,9,http://www.geonames.org/3598529/chinautla.html,97172
http://www.geonames.org/GT/largest-cities-in-guatemala.html,Guatemala,GT,NA,,Chimaltenango,14.661,-90.819,10,http://www.geonames.org/3598572/chimaltenango.html,82370
http://www.geonames.org/GG/largest-cities-in-guernsey.html,Guernsey,GK,EU,,St Peter Port,49.46,-2.535,1,http://www.geonames.org/3042287/saint-peter-port.html,16488
http://www.geonames.org/GG/largest-cities-in-guernsey.html,Guernsey,GK,EU,,Sark,49.433,-2.356,2,http://www.geonames.org/6696201/sark.html,600
